mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.len,mqtt.msgtype,frame.len,frame.cap_len,mqtt.topic_len,mqtt.qos,mqtt.conack.flags.reserved,mqtt.retain,mqtt.conack.val,type
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3690129626641554,-1.3690129626641554,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3780617729913882,-1.3780617729913882,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.259252753073399,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.6307741196543387,0.6307741196543387,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3690129626641554,-1.3690129626641554,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3690129626641554,-1.3690129626641554,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.2343093752889427,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-0.9150643112479663,-0.9150643112479663,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.2966678197500834,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.218199457210272,-1.218199457210272,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.2093659975044866,1.0056086952089955,-0.0026426032519716045,-0.0026426032519716045,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.159479241935574,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06494189483759313,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.1095924863666615,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.7985759141442426,0.41377523960300167,-1.3780617729913882,-1.3780617729913882,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3569478822278447,-1.3569478822278447,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3690129626641554,-1.3690129626641554,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.2841961308578553,1.0056086952089955,0.21754511471069818,0.21754511471069818,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.7985759141442426,0.41377523960300167,-1.3780617729913882,-1.3780617729913882,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3463909368460727,-1.3463909368460727,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.3216111975345397,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3871105833186212,-1.3871105833186212,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.1968943086122583,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06494189483759313,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.2966678197500834,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.2093659975044866,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.159479241935574,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06494189483759313,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3871105833186212,-1.3871105833186212,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3871105833186212,-1.3871105833186212,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.2218376863967146,1.0056086952089955,-1.1850204860104174,-1.1850204860104174,-0.06372036508970715,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3705210977186941,-1.3705210977186941,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3871105833186212,-1.3871105833186212,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.159479241935574,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.1968943086122583,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06494189483759313,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3343258564097622,-1.3343258564097622,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3871105833186212,-1.3871105833186212,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.2717244419656273,1.0056086952089955,0.464879263655067,0.464879263655067,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.346554575318996,1.0056086952089955,0.4573385883823728,0.4573385883823728,-0.06372036508970715,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3780617729913882,-1.3780617729913882,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.6307741196543387,0.6307741196543387,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.1844226197200303,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06494189483759313,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.147007553043346,1.0056086952089955,0.40153759136443595,0.40153759136443595,-0.06494189483759313,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.346554575318996,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06494189483759313,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3780617729913882,-1.3780617729913882,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.1844226197200303,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.1968943086122583,1.0056086952089955,0.6775263063450426,0.6775263063450426,-0.06494189483759313,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.2841961308578553,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.1220641752588896,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.2841961308578553,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3871105833186212,-1.3871105833186212,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3871105833186212,-1.3871105833186212,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3780617729913882,-1.3780617729913882,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.346554575318996,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3690129626641554,-1.3690129626641554,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3780617729913882,-1.3780617729913882,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3871105833186212,-1.3871105833186212,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3780617729913882,-1.3780617729913882,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.344882801791534,-1.344882801791534,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3298014512461456,-1.3298014512461456,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3463909368460727,-1.3463909368460727,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.246781064181171,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06372036508970715,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.2966678197500834,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.2343093752889427,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06494189483759313,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3237689110279902,-1.3237689110279902,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.1968943086122583,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06372036508970715,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3871105833186212,-1.3871105833186212,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3780617729913882,-1.3780617729913882,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.1789879457922623,-1.1789879457922623,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3871105833186212,-1.3871105833186212,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3690129626641554,-1.3690129626641554,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.6307741196543387,0.6307741196543387,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3690129626641554,-1.3690129626641554,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3690129626641554,-1.3690129626641554,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.246781064181171,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3871105833186212,-1.3871105833186212,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.259252753073399,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06494189483759313,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3509153420096893,-1.3509153420096893,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.2093659975044866,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06372036508970715,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.23262646525608652,0.23262646525608652,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.246781064181171,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.2218376863967146,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06494189483759313,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,1.2343093752889427,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,0.8147665963080765,0.8147665963080765,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3313095863006845,-1.3313095863006845,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3690129626641554,-1.3690129626641554,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,-0.8235192919286988,-0.7698916716089862,-1.3403583966279176,-1.3403583966279176,-0.10280931702205864,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,normal
0.0,0.0,0.0,0.0,0.0,0.0,1.3216111975345397,1.0056086952089955,0.8147665963080765,0.8147665963080765,-0.06433112996365013,-0.07072294284241519,-0.06716902025768962,-0.06464170565075009,-0.06397297580510554,DoS
